isbn,inrIsbn,inrIsbn10,format,currency,price,distributor1id,distributor2id,distributor3id,division,subject,status
9780849318221,9781138034624,1138034622,HB,INR,3995.00,902M08,,,CRC,Food Chemistry,Print on Demand
9780849319044,9781138034938,1138034932,HB,INR,2995.00,902M08,,,CRC,Food Microbiology,AVAILABLE
9780849320477,9781138034815,1138034819,HB,INR,6995.00,902M08,,,CRC,Food Microbiology,Print on Demand
9780849323492,9781138034921,1138034924,HB,INR,5995.00,902M08,,,CRC,Soil Science,Order To Order
9780849327261,9781138034969,1138034967,HB,INR,2495.00,902M08,,,CRC,Food Engineering,Print on Demand
9780849337284,9781138034648,1138034649,HB,INR,3495.00,902M08,,,CRC,Geophysics,Print on Demand
9780849372445,9781138034754,1138034754,HB,INR,2995.00,902M08,,,CRC,Food Microbiology,Print on Demand
9780849372612,9781138034419,113803441X,HB,INR,7995.00,902M08,,,CRC,Nutraceuticals & Functional Foods,Print on Demand
9780849380280,9781138034464,1138034460,HB,INR,3995.00,902M08,,,CRC,Food Microbiology,Print on Demand
9780849397714,9781138034891,1138034894,HB,INR,4995.00,902M08,,,CRC,Food Chemistry,Print on Demand
9781420046632,9781138034471,1138034479,HB,INR,6995.00,902M08,,,CRC,Lipids,Print on Demand
9781420052749,9781138034457,1138034452,HB,INR,2495.00,902M08,,,CRC,Food Science & Technology,AVAILABLE
9781420055535,9781138034501,1138034509,HB,INR,2995.00,902M08,,,CRC,Food Engineering,Print on Demand
9781420058581,9781138034365,1138034363,HB,INR,3995.00,902M08,,,CRC,Food Engineering,AVAILABLE
9781420061123,9781138034884,1138034886,HB,INR,3995.00,902M08,,,CRC,Food Microbiology,AVAILABLE
9781420062373,9781138034402,1138034401,HB,INR,3495.00,902M08,,,CRC,Food Science & Technology,Print on Demand
9781420065534,9781138198388,1138198382,HB,INR,3495.00,902M08,,,CRC,Food Engineering,Print on Demand
9781420082074,9781138034341,1138034347,HB,INR,3495.00,902M08,,,CRC,Food Engineering,AVAILABLE
9781420086065,9781138034679,1138034673,HB,INR,5995.00,902M08,,,CRC,Processing,AVAILABLE
9781439815205,9781138198364,1138198366,HB,INR,2995.00,902M08,,,CRC,Industrial Chemistry,Print on Demand
9781439835821,9781138198432,1138198439,HB,INR,1695.00,902M08,,,CRC,Biotechnology,AVAILABLE
9781439849125,9781138198333,1138198331,PB,INR,2695.00,902M08,K18598,,CRC,Lean Manufacturing,AVAILABLE
9781439868430,9781138198319,1138198315,PB,INR,1245.00,902M08,K18598,,CRC,Production Systems,AVAILABLE
9781439876725,9781138034952,1138034959,HB,INR,3995.00,902M08,,,CRC,Food Chemistry,Print on Demand
9781439887028,9781138034358,1138034355,HB,INR,2995.00,902M08,,,CRC,Food Engineering,AVAILABLE
9781444121490,9781138034372,1138034371,HB,INR,1995.00,902M08,,,CRC,Food Microbiology,AVAILABLE
9781466564695,9781138198326,1138198323,HB,INR,2495.00,902M08,K18598,,CRC,Quality Management,Print on Demand
9781466597945,9781138034600,1138034606,HB,INR,2495.00,902M08,,,CRC,Food Chemistry,Print on Demand
9781466598584,9781138034945,1138034940,HB,INR,3495.00,902M08,,,CRC,Soil Science,AVAILABLE
9781482299557,9781138034396,1138034398,HB,INR,2995.00,902M08,,,CRC,Food Engineering,AVAILABLE
9781560221500,9781138034846,1138034843,HB,INR,4495.00,902M08,,,CRC,Botany,Print on Demand
9781560229049,9781138034334,1138034339,HB,INR,3495.00,902M08,,,CRC,Crop Science,Print on Demand
9781563272967,9781138198302,1138198307,HB,INR,1495.00,902M08,K18598,,CRC,Supply Chain Management,AVAILABLE
9781563273001,9781138198289,1138198285,HB,INR,1495.00,902M08,K18598,,CRC,Lean Manufacturing,AVAILABLE
9781563273421,9781138198296,1138198293,PB,INR,1245.00,902M08,K18598,,CRC,Lean Manufacturing,Temporarily Out Of Stock
9781566767439,9781138034518,1138034517,HB,INR,1995.00,902M08,,,CRC,Product Development,Print on Demand
9781566767828,9781138034686,1138034681,HB,INR,2495.00,902M08,,,CRC,Processing,Print on Demand
9781566769303,9781138034532,1138034533,HB,INR,1495.00,902M08,,,CRC,Processing,Print on Demand
9781574446029,9781138034488,1138034487,HB,INR,2995.00,902M08,,,CRC,Food Engineering,Print on Demand
9781574448047,9781138034877,1138034878,HB,INR,5995.00,902M08,,,CRC,Food Chemistry,Print on Demand
9781587160219,9781138198425,1138198420,HB,INR,3495.00,902M08,,,CRC,Dairy Science,AVAILABLE
9781587160455,9781138198357,1138198358,HB,INR,1995.00,902M08,,,CRC,Food Packaging,Print on Demand
9781587160714,9781138034426,1138034428,HB,INR,2495.00,902M08,,,CRC,Food Microbiology,Print on Demand
9781587160769,9781138034808,1138034800,HB,INR,2495.00,902M08,,,CRC,Food Science & Technology,Print on Demand
9781771880824,9781138034822,1138034827,HB,INR,3495.00,902M08,,,CRC,Agriculture,Print on Demand
9781840760637,9781138034860,113803486X,HB,INR,1995.00,902M08,,,CRC,Crop Science,AVAILABLE
9781840760750,9781138034914,1138034916,HB,INR,4995.00,902M08,,,CRC,Crop Science,AVAILABLE
9781439812136,9781138196414,113819641X,HB,INR,3995.00,902M08,,,CRC,Complementary & Alternative Medicine,Print on Demand
9781498708876,9781138196254,1138196258,PB,INR,495.00,902M08,K18598,,CRC,Lean Manufacturing,Print on Demand
9780748743780,9781138034631,1138034630,PB,INR,2295.00,902M08,,,CRC,Chemistry,Print on Demand
9780849318870,,,HB,INR,3195.00,902M08,,,CRC,Life Science,Print on Demand
9781420073171,9781138031975,1138031976,HB,INR,4995.00,902M08,,,CRC,Science,Print on Demand
9780677054506,9781498783248,1498783244,HB,INR,3495.00,902M08,,,CRC,Agriculture,Print on Demand
9780849373145,9781498787437,1498787436,HB,INR,4995.00,902M08,,,CRC,Science,Print on Demand
9781439800522,9781498783286,1498783287,HB,INR,2495.00,902M08,,,CRC,Science,AVAILABLE
9781439882412,9781498787420,1498787428,HB,INR,4995.00,902M08,,,CRC,Science,Print on Demand
9781566706186,9781498783255,1498783252,HB,INR,3695.00,902M08,,,CRC,Science,Print on Demand
9780849398711,9781138031951,113803195X,HB,INR,3495.00,902M08,,,CRC,Electrical Engineering,Print on Demand
9780824794453,9781498771184,1498771181,HB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420052213,,,PB,INR,1595.00,902M08,,,CRC,Software Networking & Security,Print on Demand
9780080890524,,,PB,GBP,31.99,902M08,,,Built Environment,Architecture,AVAILABLE
9780080967042,,,PB,INR,699.00,902M08,,,Social Sciences,Business,AVAILABLE
9780131749542,,,HB,INR,2995.00,902M08,,,CRC,Life Science,Print on Demand
9780131970946,,,PB,GBP,17.99,902M08,,,Built Environment,Construction,Print on Demand
9780131970960,,,PB,GBP,29.99,902M08,,,Built Environment,Construction,Print on Demand
9780273724681,9781138653504,1138653500,PB,GBP,29.99,902M08,,,Built Environment,Construction,Print on Demand
9780273738046,9781138293908,1138293903,PB,GBP,19.99,902M08,,,Built Environment,Construction,Auto Stock Replenishment
9780415128261,,,PB,GBP,24.99,902M08,,,Built Environment,Architecture,Print on Demand
9780415334648,,,PB,INR,1795.00,902M08,,,CRC,Life Science,Print on Demand
9780415360845,9781138653528,1138653527,PB,GBP,20.99,902M08,,,Built Environment,Architecture,AVAILABLE
9780415399326,,,PB,GBP,24.99,902M08,,,Built Environment,Architecture,AVAILABLE
9780415403597,,,PB,GBP,22.99,902M08,,,Built Environment,Architecture,Print on Demand
9780415403795,,,PB,GBP,24.99,902M08,,,Built Environment,Architecture,Print on Demand
9780415429641,,,PB,INR,2195.00,902M08,,,Social Sciences,Politics,Print on Demand
9780415434201,,,PB,GBP,24.99,902M08,,,Built Environment,Architecture,Print on Demand
9780415487061,9781498767484,1498767486,HB,INR,3995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780415502962,,,PB,GBP,15.99,902M08,,,Built Environment,Architecture,Print on Demand
9780415533669,,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Print on Demand
9780415592307,,,PB,GBP,17.99,902M08,,,Built Environment,Architecture,AVAILABLE
9780415615280,,,PB,GBP,31.00,902M08,,,Built Environment,Architecture,AVAILABLE
9780415824989,9781138293854,1138293857,PB,GBP,24.99,902M08,,,Built Environment,Architecture,Auto Stock Replenishment
9780419161202,9781138293878,1138293873,PB,GBP,29.99,902M08,,,Built Environment,Architecture,Print on Demand
9780419161301,9781138653542,1138653543,PB,GBP,29.99,902M08,,,Built Environment,Architecture,AVAILABLE
9780419225201,,,HB,INR,4495.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780582212558,,,PB,GBP,24.99,902M08,,,Built Environment,Construction,Print on Demand
9780582212572,,,PB,GBP,14.99,902M08,,,Built Environment,Construction,Print on Demand
9780582212596,,,PB,GBP,19.99,902M08,,,Built Environment,Construction,Print on Demand
9780582219236,,,PB,GBP,19.99,902M08,,,Built Environment,Construction,Print on Demand
9780582229686,9781138653573,1138653578,PB,GBP,9.99,902M08,,,Built Environment,Construction,Print on Demand
9780582231399,9781138653627,1138653624,PB,GBP,9.99,902M08,,,Built Environment,Construction,Print on Demand
9780582236523,9781138653641,1138653640,PB,GBP,9.99,902M08,,,Built Environment,Construction,Print on Demand
9780582245211,,,PB,GBP,30.99,902M08,,,Built Environment,Construction,Print on Demand
9780582258778,,,PB,GBP,14.99,902M08,,,Built Environment,Construction,Print on Demand
9780582301542,9781138293472,1138293474,PB,GBP,34.99,902M08,,,Social Sciences,Geography,Print on Demand
9780700710386,,,PB,GBP,18.99,902M08,,,Social Sciences,Asian Studies,Print on Demand
9780748404407,,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780748406203,9781498783200,1498783201,PB,INR,9995.00,902M08,,,CRC,Chemistry,Print on Demand
9780748407453,,,HB,INR,2495.00,902M08,,,CRC,Life Science,Out Of Print
9780748775163,,,PB,INR,550.00,902M08,,,CRC,Chemistry,Out Of Print
9780750635851,,,PB,GBP,20.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750643917,9781138205079,1138205079,PB,INR,495.00,902M08,902S24,,Social Sciences,Business,Print on Demand
9780750644365,,,PB,GBP,20.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750647854,9781138294011,1138294012,PB,GBP,14.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750650519,,,PB,GBP,39.99,902M08,,,Built Environment,Construction,Print on Demand
9780750652469,,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750654517,,,PB,GBP,29.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750655118,,,PB,GBP,29.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750656047,,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750657938,,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750658638,,,PB,GBP,34.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750659338,,,PB,GBP,19.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750661249,,,PB,GBP,20.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750663090,,,PB,GBP,25.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750663748,,,PB,GBP,24.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750664486,,,PB,GBP,14.99,902M08,,,Built Environment,Architecture,Auto Stock Replenishment
9780750667241,,,PB,GBP,17.99,902M08,,,Built Environment,Architecture,Print on Demand
9780750685023,,,PB,GBP,34.99,902M08,,,Built Environment,Architecture,Print on Demand
9780824700485,,,HB,INR,4495.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9780824701154,,,PB,INR,595.00,902M08,,,CRC,Chemistry,Print on Demand
9780824701307,9781498782975,1498782973,HB,INR,3195.00,902M08,,,CRC,Statistics,Order To Order
9780824701628,,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824702045,9781498783217,149878321X,PB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824702540,,,PB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824702564,,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824704490,,,PB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824704544,,,PB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824704551,9781498782968,1498782965,PB,INR,4495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824704735,9781138036208,113803620X,PB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824705282,9781138036192,1138036196,PB,INR,5995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824705473,9781498783088,1498783082,PB,INR,5995.00,902M08,,,CRC,Life Science,Print on Demand
9780824705800,,,HB,INR,3495.00,902M08,,,CRC,Life Science,Print on Demand
9780824705992,,,PB,INR,5995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824706005,,,PB,INR,7995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824706074,,,HB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824706869,9781498770927,1498770924,HB,INR,8995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824707262,,,PB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824707637,,,HB,INR,3195.00,902M08,,,CRC,Statistics,Print on Demand
9780824707934,9781498783033,1498783031,PB,INR,6495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824708047,,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824708627,,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824708818,9781138036185,1138036188,PB,INR,3495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824708955,,,HB,INR,5995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824709624,,,PB,INR,2495.00,902M08,,,CRC,Chemistry,Out Of Print
9780824709839,9781498770972,1498770975,HB,INR,7995.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9780824709860,9781138036239,1138036234,PB,INR,8495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824709952,,,HB,INR,5995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780824717032,,,HB,INR,4195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719210,,,PB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719791,9781138034792,1138034797,PB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719814,,,HB,INR,3495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719920,,,PB,INR,8495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824719951,,,HB,INR,3195.00,902M08,,,CRC,Life Science,Print on Demand
9780824722470,,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824724238,9781498783101,1498783104,PB,INR,4995.00,902M08,,,CRC,Chemistry,Order To Order
9780824725228,,,PB,INR,3995.00,902M08,,,CRC,Chemistry,Order To Order
9780824725327,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824725389,,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824726959,9781498770958,1498770959,HB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824727376,9781498771115,1498771114,HB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824740146,,,HB,INR,4195.00,902M08,,,CRC,Chemistry,Order To Order
9780824740184,9781498783095,1498783090,PB,INR,6995.00,902M08,,,CRC,Life Science,Print on Demand
9780824740788,,,HB,INR,5995.00,902M08,,,CRC,Life Science,Print on Demand
9780824740986,,,PB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824742744,9780824756444,824756444,PB,INR,3495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824742935,,,HB,INR,5295.00,902M08,,,CRC,Life Science,Order To Order
9780824747749,,,HB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824747756,9781498771177,1498771173,HB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824748050,,,HB,INR,4495.00,902M08,,,CRC,Life Science,Print on Demand
9780824750565,9781138036215,1138036218,PB,INR,15995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824750626,,,HB,INR,2995.00,902M08,,,CRC,Chemistry,Order To Order
9780824750633,9781138034662,1138034665,HB,INR,3795.00,902M08,,,CRC,Chemistry,Print on Demand
9780824753207,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824753559,9781498783187,149878318X,PB,INR,7995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824753849,9781498767453,1498767451,HB,INR,3995.00,902M08,,,CRC,Electrical Engineering,Print on Demand
9780824754655,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824754730,9781498771108,1498771106,HB,INR,7495.00,902M08,,,CRC,Chemistry,AVAILABLE
9780824756550,9781498783125,1498783120,PB,INR,6495.00,902M08,,,CRC,Life Science,Print on Demand
9780824757533,,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824758141,9781498774833,1498774830,HB,INR,3195.00,902M08,,,CRC,Chemistry,AVAILABLE
9780824758370,,,HB,INR,3495.00,902M08,,,CRC,Chemistry,AVAILABLE
9780824758394,9781498783156,1498783155,PB,INR,7495.00,902M08,,,CRC,Life Science,Out Of Print
9780824759247,,,HB,INR,4495.00,902M08,,,CRC,Life Science,Print on Demand
9780824766108,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824768492,,,HB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824769062,,,HB,INR,4995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Temporarily Out Of Stock
9780824774844,,,HB,INR,3995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Temporarily Out Of Stock
9780824775438,,,PB,INR,7495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824775483,,,PB,INR,5495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824775711,,,HB,INR,4995.00,902M08,,,CRC,Electrical Engineering,Print on Demand
9780824777227,,,PB,INR,5995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824777609,,,HB,INR,4995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824778361,,,HB,INR,4495.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824778590,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824780852,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824781170,,,HB,INR,3295.00,902M08,,,CRC,Statistics,Print on Demand
9780824782108,,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824782795,9781498783040,149878304X,PB,INR,2995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824782931,,,HB,INR,3995.00,902M08,,,CRC,Life Science,Print on Demand
9780824783464,9781498783071,1498783074,PB,INR,2495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824785956,,,HB,INR,2995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824787011,9781498782951,1498782957,PB,INR,7995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824790028,9781138034853,1138034851,PB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824790172,,,HB,INR,4995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824790219,9781138034778,1138034770,HB,INR,3195.00,902M08,,,CRC,Chemistry,Print on Demand
9780824790905,9781138034693,113803469X,PB,INR,3295.00,902M08,,,CRC,Chemistry,Print on Demand
9780824791438,,,HB,INR,3495.00,902M08,,,CRC,Chemistry,Order To Order
9780824792145,,,HB,INR,4495.00,902M08,,,CRC,Chemistry,Print on Demand
9780824793364,,,HB,INR,3195.00,902M08,,,CRC,Statistics,Print on Demand
9780824793432,9781498783026,1498783023,PB,INR,7995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824793555,9781498783194,1498783198,PB,INR,4995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824793661,9781138034730,1138034738,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824794446,,,HB,INR,3995.00,902M08,,,CRC,Chemistry,Out Of Print
9780824794606,,,HB,INR,3195.00,902M08,,,CRC,Chemistry,AVAILABLE
9780824795627,9781498783019,1498783015,HB,INR,5995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780824797270,,,HB,INR,4995.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824797355,,,PB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824797454,,,HB,INR,4495.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824797508,,,HB,INR,2995.00,902M08,,,CRC,Materials & Chemical Engineering,Out Of Print
9780824797539,,,HB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824797768,,,HB,INR,2595.00,902M08,,,CRC,Chemistry,Print on Demand
9780824798208,9781498783057,1498783058,PB,INR,5995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780824798550,,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780824798635,,,HB,INR,4495.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824798673,,,HB,INR,5995.00,902M08,,,CRC,Life Science,Print on Demand
9780824798789,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824798895,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780824799816,,,HB,INR,3495.00,902M08,,,CRC,Life Science,Print on Demand
9780824799892,9781138034716,1138034711,PB,INR,7495.00,902M08,,,CRC,Life Science,Print on Demand
9780849300035,,,HB,INR,2595.00,902M08,,,CRC,Materials & Chemical Engineering,Order To Order
9780849308192,9781498770965,1498770967,HB,INR,2995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849313547,9781138036246,1138036242,HB,INR,3995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849313660,,,HB,INR,2195.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Print on Demand
9780849313868,,,HB,INR,7500.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849314537,,,HB,INR,4995.00,902M08,,,CRC,Medical & Surgery,Print on Demand
9780849316999,,,PB,INR,4495.00,902M08,,,CRC,Civil & Mechanical Engineering,Order To Order
9780849317293,,,HB,INR,3195.00,902M08,,,CRC,Life Science,Print on Demand
9780849318245,,,HB,INR,2595.00,902M08,,,CRC,Life Science,Order To Order
9780849318740,,,HB,INR,3995.00,902M08,,,CRC,Life Science,AVAILABLE
9780849318856,9781498782944,1498782949,PB,INR,3495.00,902M08,,,CRC,Life Science,Print on Demand
9780849319129,9781498783224,1498783228,PB,INR,3495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849319778,,,PB,INR,1995.00,902M08,,,CRC,Life Science,Order To Order
9780849319785,,,HB,INR,2495.00,902M08,,,CRC,Life Science,AVAILABLE
9780849319945,9781138034839,1138034835,PB,INR,5995.00,902M08,,,CRC,Life Science,Print on Demand
9780849320002,,,PB,INR,5995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849320217,,,HB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849320293,9781498770620,1498770622,PB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780849320347,,,PB,INR,2995.00,902M08,,,CRC,Life Science,Print on Demand
9780849323768,,,PB,INR,1295.00,902M08,,,CRC,Chemistry,Print on Demand
9780849329494,9781498770477,1498770479,HB,INR,5995.00,902M08,,,CRC,Biomedical Engineering,Print on Demand
9780849332036,9781138036222,1138036226,PB,INR,5995.00,902M08,,,CRC,Life Science,AVAILABLE
9780849336997,,,HB,INR,4495.00,902M08,,,CRC,Life Science,Print on Demand
9780849338304,9781498783002,1498783007,PB,INR,19995.00,902M08,,,CRC,Life Science,AVAILABLE
9780849338656,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780849339424,,,PB,INR,4495.00,902M08,,,CRC,Chemistry,Order To Order
9780849342721,,,HB,INR,3995.00,902M08,,,CRC,Electrical Engineering,AVAILABLE
9780849356520,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780849364099,9781498770637,1498770630,HB,INR,4495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849370397,,,HB,INR,5995.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849370892,9781498770996,1498770991,HB,INR,3495.00,902M08,,,CRC,Chemistry,Print on Demand
9780849372582,9781498774819,1498774814,HB,INR,4995.00,902M08,,,CRC,Life Science,Print on Demand
9780849372681,,,PB,INR,2495.00,902M08,,,CRC,Chemistry,Order To Order
9780849375521,9781498770606,1498770606,HB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849375910,,,HB,INR,4995.00,902M08,,,CRC,Life Science,AVAILABLE
9780849376153,,,HB,INR,2495.00,902M08,,,CRC,Life Science,Out Of Print
9780849379505,9781138036260,1138036269,PB,INR,2495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849381713,9781498770804,1498770800,HB,INR,3995.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849383311,,,HB,INR,4695.00,902M08,,,CRC,Mathematics,AVAILABLE
9780849384035,,,PB,INR,11995.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849384158,9781498770576,1498770576,HB,INR,3995.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849386817,9781138034761,1138034762,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849387968,,,PB,INR,6995.00,902M08,,,CRC,Chemistry,Print on Demand
9780849391217,9781498771009,1498771009,HB,INR,4495.00,902M08,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849393570,9781498771122,1498771122,HB,INR,4495.00,902M08,,,CRC,Food & Nutrition,Print on Demand
9780849394539,,,PB,INR,1995.00,902M08,,,CRC,Life Science,Print on Demand
9780849394669,,,HB,INR,1295.00,902M08,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780935184778,,,HB,INR,3295.00,902M08,,,CRC,Life Science,Print on Demand
9781138789838,9781138236813,1138236810,PB,INR,625.00,902M08,,,Social Sciences,Business,Auto Stock Replenishment
9781138810266,,,PB,INR,650.00,902M08,,,Social Sciences,Economics,Auto Stock Replenishment
9781138950801,,,PB,GBP,22.99,902M08,,,Built Environment,Architecture,Print on Demand
9781420042948,9781498770460,1498770460,HB,INR,2495.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9781420044065,9781498770583,1498770584,HB,INR,3495.00,902M08,,,CRC,Materials & Chemical Engineering,AVAILABLE
9781420046465,9781498770934,1498770932,HB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420059533,,,PB,INR,3995.00,902M08,,,CRC,Chemistry,AVAILABLE
9781420059649,9781498770569,1498770568,HB,INR,4995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420060775,,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420061338,9781498770590,1498770592,HB,INR,4495.00,902M08,,,CRC,Materials & Chemical Engineering,Print on Demand
9781420061680,,,HB,INR,4995.00,902M08,,,CRC,Life Science,Order To Order
9781420062540,,,PB,INR,2995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420062588,9781498770835,1498770835,HB,INR,2995.00,902M08,,,CRC,GIS & Environmental Engineering,AVAILABLE
9781420064124,9781498771078,1498771076,HB,INR,2995.00,902M08,,,CRC,Life Science,Print on Demand
9781420069297,9781498770613,1498770614,HB,INR,1995.00,902M08,,,CRC,Chemistry,Print on Demand
9781420071443,9781498770897,1498770894,HB,INR,4495.00,902M08,,,CRC,Chemistry,Print on Demand
